component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
pendrive,https://www.flipkart.com/e-rays-vssilver-usb2-0-64-gb-pen-drive/p/itmece13cd0586b3?pid=ACCGFGY5VCBVX7HT&lid=LSTACCGFGY5VCBVX7HTM0ULOL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_498&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCGFGY5VCBVX7HT.SEARCH&ssid=yn5s4g8b280000001707116143500,E-Rays VSSilver USB2.0 64 GB Pen Drive  (Silver),4.4,5 Ratings , 0 Reviews,₹330,"₹1,050",68% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 37% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'specs': {'Sales Package': 'PenDrive', 'Model Name': 'VSSilver USB2.0', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/hp-hpfd222w-64-64-gb-pen-drive/p/itme72e0217d6020?pid=ACCFXZYYXJZB8CES&lid=LSTACCFXZYYXJZB8CESKRIVWN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_499&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCFXZYYXJZB8CES.SEARCH&ssid=yn5s4g8b280000001707116143500,HP HPFD222W-64 64 GB Pen Drive  (Silver),4.2,22 Ratings , 2 Reviews,₹541,"₹1,100",50% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 16% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'specs': {'Sales Package': '1 Pendrive', 'Model Name': 'HPFD222W-64', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/sandisk-sdcz73-032g-i35-32-pendrive-gb-pen-drive/p/itm7184f6ac9aeb1?pid=ACCFTW7MHY2QHGUW&lid=LSTACCFTW7MHY2QHGUWJJHE9U&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_500&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCFTW7MHY2QHGUW.SEARCH&ssid=yn5s4g8b280000001707116143500,SanDisk SDCZ73-032G-I35 32 PenDrive 32 GB Pen Drive  (Silver),4.8,10 Ratings , 0 Reviews,₹626,₹800,21% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'specs': {'Sales Package': '1 unit', 'Model Name': 'SDCZ73-032G-I35 32 PenDrive', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/sandisk-blade-usb-flash-drive-16-gb-pen/p/itmf3qy5sv4v3hrf?pid=ACCFFNXXX2DAVFGY&lid=LSTACCFFNXXX2DAVFGYUQSTXT&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_501&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCFFNXXX2DAVFGY.SEARCH&ssid=yn5s4g8b280000001707116143500,SanDisk Blade USB Flash drive 16 GB Pen Drive  (Multicolor),4.2,416 Ratings , 37 Reviews,₹449,₹450,,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': 'pendrive', 'Model Name': 'Blade USB Flash drive', 'Read Speed': '2.0', 'Part Number': 'SDCZ50-016G-I35', 'Width': '15 mm', 'Height': '20 mm', 'Depth': '10 mm', 'Weight': '2.5 g', 'Net Quantity': '1'}}, {'Warranty': {'Not Covered in Warranty': 'damege', 'Domestic Warranty': '5 Year'}}]"
pendrive,https://www.flipkart.com/lexar-jumpdrive-m22-32-gb-pen-drive/p/itmd7e389f922652?pid=ACCGHEM4SWXKN4EY&lid=LSTACCGHEM4SWXKN4EYOTKDMN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_502&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCGHEM4SWXKN4EY.SEARCH&ssid=yn5s4g8b280000001707116143500,Lexar JumpDrive M22 32 GB Pen Drive  (Grey),4.4,160 Ratings , 16 Reviews,₹599,₹700,14% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive, User Manual', 'Model Name': 'JumpDrive M22', 'Opening Mechanism': 'Standard', 'Read Speed': 'Up to 30 MB/s', 'Write Speed': '17 MB/s', 'Supported OS': 'Windows, Mac OS', 'Part Number': 'LJDM022032G-BNJNG', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damages', 'Domestic Warranty': '1 Year'}}]"
pendrive,https://www.flipkart.com/hp-x5600b-64-gb-otg-drive/p/itm36248b2c5ed69?pid=ACCG5YCATHCBRTGJ&lid=LSTACCG5YCATHCBRTGJFWCE1G&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_503&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCG5YCATHCBRTGJ.SEARCH&ssid=yn5s4g8b280000001707116143500,"HP x5600B 64 GB OTG Drive  (Black, Type A to Micro USB)",3.3,10 Ratings , 2 Reviews,"₹2,254","₹2,300",2% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pen Drive', 'Model Name': 'x5600B', 'Width': '18.32 mm', 'Height': '10.8 mm', 'Depth': '55 mm', 'Weight': '12 g', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Manufacturing Defects', 'Warranty Service Type': 'Replacement', 'Not Covered in Warranty': 'Physical Damages', 'Warranty Summary': '2 Years Warranty', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/hp-hpfd5000m-128-128-gb-pen-drive/p/itm9bdb473206a96?pid=ACCFV5MGBZGJC8RF&lid=LSTACCFV5MGBZGJC8RFSRPQNL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_504&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCFV5MGBZGJC8RF.SEARCH&ssid=yn5s4g8b280000001707116143500,HP HPFD5000M-128 128 GB Pen Drive  (Silver),4,10 Ratings , 1 Reviews,"₹2,756","₹4,900",43% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 4% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'No cost EMI ₹307/month. Standard EMI also available T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pendrive', 'Model Name': 'HPFD5000M-128', 'Read Speed': 'Up to 150 MB/s (USB 3.1)', 'Width': '13.2 mm', 'Height': '6.6 mm', 'Depth': '33 mm', 'Weight': '6.6 mm', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'Phisycally Not Damaged', 'Warranty Service Type': 'Replacement', 'Not Covered in Warranty': 'Physical Damages', 'Warranty Summary': '2 Years Limited Warranty', 'International Warranty': '2 Year', 'Domestic Warranty': '2 Year'}}]"
pendrive,https://www.flipkart.com/tobo-cartoon-cute-unicorn-16gb-usb-flash-drive-animal-horse-memory-thumb-stick-pendrive-blue-pink-16-pen/p/itm0015d8dd5bbc2?pid=ACCFDYHBGD2GTAMR&lid=LSTACCFDYHBGD2GTAMR5SFD2C&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_505&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCFDYHBGD2GTAMR.SEARCH&ssid=yn5s4g8b280000001707116143500,Tobo Cartoon Cute Unicorn 16GB USB Flash Drive Animal Horse Memory Thumb Stick Pendrive.(Blue & Pink) 16 Pen Drive  (Blue),4,3 Ratings , 0 Reviews,₹799,"₹1,999",60% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free₹40?']","[{'General': {'Sales Package': '1 Pen drive', 'Model Name': 'Cartoon Cute Unicorn 16GB USB Flash Drive Animal Horse Memory Thumb Stick Pendrive.(Blue & Pink)', 'Read Speed': '30', 'Write Speed': '20', 'Supported OS': 'Windows 7, USB 2.0 Port, Mac OS', 'Part Number': 'Blue And Pink Unicorn 16GB', 'Width': '50 mm', 'Height': '30 mm', 'Depth': '20 mm', 'Weight': '30 g', 'Other Features': 'Easy and fast for data storage, data back-up and transfer of computer files.', 'Net Quantity': '1'}}, {'Warranty': {'Covered in Warranty': 'product Internal damage', 'Warranty Service Type': 'Replacement Warranty', 'Not Covered in Warranty': 'Product External damage', 'Warranty Summary': '3 Months Domestic Warranty', 'Domestic Warranty': '3 Months'}}]"
pendrive,https://www.flipkart.com/e-rays-vsgold-usb2-0-64-gb-pen-drive/p/itm925f2331bc67f?pid=ACCGFGY33UZMJNFW&lid=LSTACCGFGY33UZMJNFWOEHX0O&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_506&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCGFGY33UZMJNFW.SEARCH&ssid=yn5s4g8b280000001707116143500,E-Rays VSGold USB2.0 64 GB Pen Drive  (Gold),4.2,5 Ratings , 0 Reviews,₹330,"₹1,050",68% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 37% off (price inclusive of cashback/coupon) T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'specs': {'Sales Package': 'PenDrive', 'Model Name': 'VSGold USB2.0', 'Net Quantity': '1'}}]"
pendrive,https://www.flipkart.com/sandisk-ultra-flair-64gb-64-gb-pen-drive/p/itm968d2aa7b9e71?pid=ACCGQTSAHU7PGHNS&lid=LSTACCGQTSAHU7PGHNSCBXLVL&marketplace=FLIPKART&store=6bo%2Fjdy%2Fuar&srno=b_13_507&otracker=nmenu_sub_Electronics_0_Pendrives&iid=f132cc01-12f9-4612-b536-9c5c8c0f76dc.ACCGQTSAHU7PGHNS.SEARCH&ssid=yn5s4g8b280000001707116143500,"SanDisk Ultra Flair 64GB 64 GB Pen Drive  (Silver, Black)",4,5 Ratings , 0 Reviews,₹749,"₹1,200",37% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy This Product and get ₹500 Off on Next AC Purchase* T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by8 Feb, Thursday|Free?']","[{'General': {'Sales Package': '1', 'Model Name': 'Ultra Flair 64GB', 'Opening Mechanism': 'CAPLESS Design', 'Read Speed': '150 MB/s', 'Net Quantity': '1'}}, {'Warranty': {'Warranty Service Type': 'Carry-in', 'Warranty Summary': '5 Yrs.', 'Domestic Warranty': '5 Year'}}]"
